694,หนองบัวลำภู,หนองบัวลำภู สาขาศรีบุญเรือง,042354088,,,
695,หนองบัวลำภู,หนองบัวลำภู อำเภอโนนสัง,042375454,,,
696,หนองบัวลำภู,หนองบัวลำภู อำเภอนากลาง,042359333,,,
697,หนองบัวลำภู,หนองบัวลำภู อำเภอสุวรรณคูหา,042372498,,,
698,หนองบัวลำภู,หนองบัวลำภู อำเภอนาวัง,042004034,,,
699,อ่างทอง,อ่างทอง อ่างทอง,035611642,,,
700,อ่างทอง,อ่างทอง อำเภอไชโย,035699343,,,
701,อ่างทอง,อ่างทอง อำเภอป่าโมก,035661048,,,
702,อ่างทอง,อ่างทอง อำเภอวิเศษชัยชาญ,035631175,,,
703,อ่างทอง,อ่างทอง อำเภอแสวงหา,035695162,,,
704,อ่างทอง,อ่างทอง อำเภอโพธิ์ทอง,035691069,,,
705,อ่างทอง,อ่างทอง อำเภอสามโก้,035697006,,,
706,อำนาจเจริญ,อำนาจเจริญ,045523026,,,
707,อำนาจเจริญ,อำนาจเจริญ สาขาหัวตะพาน,045469109,,,
708,อำนาจเจริญ,อำนาจเจริญ ส่วนแยกพนา,045463051,,,
709,อำนาจเจริญ,อำนาจเจริญ อำเภอชานุมาน,045466457,,,
710,อำนาจเจริญ,อำนาจเจริญ อำเภอเสนางคนิคม,045461500,,,
711,อำนาจเจริญ,อำนาจเจริญ อำเภอปทุมราชวงศา,045465341,,,
712,อำนาจเจริญ,อำนาจเจริญ อำเภอลืออำนาจ,045547200,,,
713,อุดรธานี,อุดรธานี สาขาหนองหาน,042261181,,,
714,อุดรธานี,อุดรธานี สาขากุมภวาปี ,042334599,,,
715,อุดรธานี,อุดรธานี สาขาบ้านดุง,042271334,,,
716,อุดรธานี,อุดรธานี สาขาบ้านผือ,042281288,,,
717,อุดรธานี,อุดรธานี สาขาเพ็ญ,042279138,,,
718,อุดรธานี,อุดรธานี สาขากุมภวาปี ส่วนแยกโนนสะอาด,042392733,,,
719,อุดรธานี,อุดรธานี สาขาหนองวัวซอ,042298268,,,
720,อุดรธานี,อุดรธานี สาขากุดจับ,042291169,,,
721,อุดรธานี,อุดรธานี สาขาหนองหาน ส่วนแยกทุ่งฝน,042269109,,,
722,อุดรธานี,อุดรธานี สาขากุมภวาปี ส่วนแยกศรีธาตุ,042382458,,,
723,อุดรธานี,อุดรธานี สาขาบ้านผือ ส่วนแยกน้ำโสม,042287471,,,
724,อุดรธานี,อุดรธานี อำเภอหนองแสง,042396028,,,
725,อุดรธานี,อุดรธานี อำเภอไชยวาน,042265242,,,
726,อุดรธานี,อุดรธานี อำเภอพิบูลย์รักษ์ ,042258118,,,
727,อุดรธานี,อุดรธานี อำเภอวังสามหมอ,042387751,,,
728,อุดรธานี,อุดรธานี อำเภอนายูง ,042132521,,,
729,อุดรธานี,อุดรธานี อำเภอสร้างคอม,042276436,,,
730,อุดรธานี,อุดรธานี อำเภอกู่แก้ว,042256058,,,
731,อุดรธานี,อุดรธานี อำเภอประจักษ์ศิลปาคม,042256058,,,
732,อุตรดิตถ์,อุตรดิตถ์,055411117,,,
733,อุตรดิตถ์,อุตรดิตถ์ สาขาตรอน ,055491117,,,
734,อุตรดิตถ์,อุตรดิตถ์ สาขาน้ำปาด,055481181,,,
735,อุตรดิตถ์,อุตรดิตถ์ สาขาพิชัย,055421429,,,
736,อุตรดิตถ์,อุตรดิตถ์ อำเภอลับแล,055450066,,,
737,อุตรดิตถ์,อุตรดิตถ์ อำเภอท่าปลา,055499033,,,
738,อุตรดิตถ์,อุตรดิตถ์ อำเภอฟากท่า,055489400,,,
739,อุตรดิตถ์,อุตรดิตถ์ อำเภอทองแสนขัน,055418116,,,
740,อุตรดิตถ์,อุตรดิตถ์ อำเภอบ้านโคก,055486123,,,
741,อุทัยธานี,อุทัยธานี,056970162,,,
742,อุทัยธานี,อุทัยธานี สาขาบ้านไร่,056539121,,,
743,อุทัยธานี,อุทัยธานี สาขาหนองฉาง,056531341,,,
744,อุทัยธานี ,อุทัยธานี  อำเภอหนองขาหย่าง,056597082,,,
745,อุทัยธานี ,อุทัยธานี  อำเภอทัพทัน,056591251,,,
746,อุทัยธานี ,อุทัยธานี  อำเภอสว่างอารมณ์,056537121,,,
747,อุทัยธานี ,อุทัยธานี  อำเภอลานสัก,056537121,,,
748,อุทัยธานี ,อุทัยธานี  อำเภอห้วยคต,056518046,,,
749,อุบลราชธานี,อุบลราชธานี อำเภอดอนมดแดง,045308238,,,
750,อุบลราชธานี,อุบลราชธานี อำเภอสำโรง,045303025,,,
751,อุบลราชธานี,อุบลราชธานี อำเภอบุณฑริก,045376036,,,
752,อุบลราชธานี,อุบลราชธานี อำเภอทุ่งศรีอุดม,045307001,,,
753,อุบลราชธานี,อุบลราชธานี อำเภอนาจะหลวย,045379070,,,
754,อุบลราชธานี,อุบลราชธานี อำเภอกุดข้าวปุ้น,045484043,,,
755,อุบลราชธานี,อุบลราชธานี อำเภอโขงเจียม,045351369,,,
756,อุบลราชธานี,อุบลราชธานี อำเภอสิรินธร,045366108,,,
757,อุบลราชธานี,อุบลราชธานี อำเภอตาลสุม,045427043,,,
758,อุบลราชธานี,อุบลราชธานี อำเภอโพธิ์ไทร,045496143,,,
759,อุบลราชธานี,อุบลราชธานี อำเภอนาเยีย,045306174,,,
